Sample Time [ns],Sensor Type,val1,val2,val3
92321019778206,1,-1.3789062,-9.5625,-2.4101562
92320983899361,2,200.875,4.796875,-324
92320979030592,3,0.012763977,-0.9042969,-0.35009766
92321029878206,1,-1.2998047,-9.5,-2.7109375
92320993999361,2,200.5,4.796875,-324
92320989130592,3,0.020217896,-0.8491211,-0.36376953
92321039978206,1,-1.2255859,-9.4375,-2.6210938
92321004099361,2,200.5,4.796875,-324
92320999230592,3,0.035095215,-0.8300781,-0.3371582
92321050078206,1,-1.1826172,-9.2890625,-2.4140625
92321014199361,2,200.5,4.796875,-325.75
92321009330592,3,0.05319214,-0.8051758,-0.32226562
92321060178206,1,-1.1699219,-9.1875,-2.3359375
92321024299361,2,200.5,4.796875,-325.75
92321019430592,3,0.020217896,-0.78515625,-0.33203125
92321070278206,1,-1.0742188,-9.03125,-2.3496094
92321034399361,2,200.875,5.0976562,-323.25
92321029530592,3,-0.061706543,-0.7861328,-0.32128906
92321080378206,1,-0.89746094,-8.8203125,-2.2324219
92321044499361,2,199.25,4.5,-324.75
92321039630592,3,-0.1850586,-0.7915039,-0.30859375
92321090478206,1,-0.78027344,-8.8671875,-2.3886719
92321054599361,2,199.25,4.5,-324.75
92321049730592,3,-0.38085938,-0.7949219,-0.30859375
92321100578206,1,-0.72998047,-8.9375,-2.3613281
92321064699361,2,199.625,4.796875,-324.25
92321059830592,3,-0.5810547,-0.8095703,-0.28515625
92321110678206,1,-0.6845703,-8.90625,-2.0429688
92321074799361,2,199.625,4.796875,-324.25
92321069930592,3,-0.6904297,-0.8300781,-0.25
92321120778206,1,-0.6748047,-9,-1.9316406
92321084899361,2,200.125,5.3984375,-324.5
92321080030592,3,-0.7158203,-0.84033203,-0.2298584
92321130878206,1,-0.60791016,-9.3828125,-2
92321094999361,2,200.125,5.3984375,-324.5
92321090130592,3,-0.65527344,-0.8466797,-0.20959473
92321140978206,1,-0.49316406,-9.5703125,-2.0800781
92321105099361,2,199.625,4.796875,-321.75
92321100230592,3,-0.52246094,-0.84277344,-0.18933105
92321151078206,1,-0.39501953,-9.546875,-2.2285156
92321115199361,2,199.625,4.796875,-321.75
92321110330592,3,-0.35864258,-0.8203125,-0.1809082
92321161178206,1,-0.36376953,-9.5625,-2.3066406
92321125299361,2,200,4.5,-323
92321120430592,3,-0.22558594,-0.7988281,-0.16699219
92321171278206,1,-0.40698242,-9.515625,-2.4316406
92321135399361,2,200,4.5,-323
92321130530592,3,-0.15209961,-0.7734375,-0.15002441
92321181378206,1,-0.32299805,-9.7109375,-2.578125
92321145499361,2,199.5,6.296875,-323.25
92321140630592,3,-0.0925293,-0.73828125,-0.1361084
92321191478206,1,-0.33984375,-9.84375,-2.4980469
92321155599361,2,200.125,5.0976562,-325.75
92321150730592,3,-0.044677734,-0.703125,-0.119140625
92321201578206,1,-0.43554688,-9.7421875,-2.3164062
92321165699361,2,200.125,5.0976562,-325.75
92321160830592,3,-0.059570312,-0.6777344,-0.121276855
92321211678206,1,-0.49536133,-9.6796875,-2.4570312
92321175799361,2,199.125,6,-324.5
92321170930592,3,-0.15319824,-0.64990234,-0.1361084
92321221778206,1,-0.48120117,-9.734375,-2.5253906
92321185899361,2,199.125,6,-324.5
92321181030592,3,-0.28930664,-0.63720703,-0.14257812
92321231878206,1,-0.32788086,-9.8203125,-2.6523438
92321195999361,2,200.125,4.796875,-324
92321191130592,3,-0.40112305,-0.62353516,-0.15209961
92321241978206,1,-0.3088379,-10.046875,-2.5664062
92321206099361,2,200.125,4.796875,-324
92321201230592,3,-0.44995117,-0.60302734,-0.1595459
92321252078206,1,-0.35180664,-10.140625,-2.453125
92321216199361,2,198.75,5.3984375,-324.5
92321211330592,3,-0.42773438,-0.58935547,-0.16174316
92321262178206,1,-0.24658203,-10.0546875,-2.546875
92321226299361,2,198.75,5.3984375,-324.5
92321221430592,3,-0.32543945,-0.5859375,-0.1776123
92321272278206,1,-0.10290527,-9.921875,-2.8261719
92321236399361,2,200.375,5.0976562,-323
92321231530592,3,-0.19787598,-0.5786133,-0.19042969
92321282378206,1,-0.06463623,-9.6640625,-3.3027344
92321246499361,2,200.875,4.796875,-324
92321241630592,3,-0.10638428,-0.53808594,-0.18725586
92321292478206,1,-0.16992188,-9.1875,-3.8398438
92321256599361,2,200.875,4.796875,-324
92321251730592,3,-0.07232666,-0.45214844,-0.16064453
92321302578206,1,-0.29907227,-8.875,-4.21875
92321266699361,2,199.125,6.296875,-323.25
92321261830592,3,-0.0904541,-0.3244629,-0.10003662
92321312678206,1,-0.63916016,-9.015625,-3.75
92321276799361,2,199.125,6.296875,-323.25
92321271930592,3,-0.08935547,-0.18933105,-0.023406982
92321322778206,1,-0.75146484,-9.53125,-3.1113281
92321286899361,2,199.5,5.3984375,-324
92321282030592,3,0.005317688,-0.1149292,0.0063819885
92321332878206,1,-0.5913086,-9.9921875,-2.9609375
92321296999361,2,199.5,5.3984375,-324
92321292130592,3,0.20751953,-0.10321045,-0.023406982
92321342978206,1,-0.33984375,-9.625,-3.4902344
92321307099361,2,200.375,5.6992188,-324.25
92321302230592,3,0.39257812,-0.09680176,-0.06488037
92321353078206,1,-0.11730957,-8.9765625,-3.8964844
92321317199361,2,200.375,5.6992188,-324.25
92321312330592,3,0.50097656,-0.08190918,-0.07763672
92321363178206,1,-0.07659912,-8.859375,-3.7792969
92321327299361,2,199.125,6.296875,-322.75
92321322430592,3,0.50927734,-0.054260254,-0.059570312
92321373278206,1,-0.23693848,-8.96875,-3.4648438
92321337399361,2,198.25,6.5976562,-325.5
92321332530592,3,0.42993164,0.0042533875,-0.05319214
92321383378206,1,-0.31103516,-8.8671875,-3.4902344
92321347499361,2,198.25,6.5976562,-325.5
92321342630592,3,0.28710938,0.06915283,-0.046813965
92321393478206,1,-0.2512207,-8.6484375,-3.6542969
92321357599361,2,200.125,6,-322.75
92321352730592,3,0.13293457,0.1149292,-0.021270752
92321403578206,1,-0.34472656,-8.75,-3.3886719
92321367699361,2,200.125,6,-322.75
92321362830592,3,0.023406982,0.14685059,0.025527954
92321413678206,1,-0.40454102,-9.1796875,-3.0898438
92321377799361,2,199.25,5.3984375,-325.5
92321372930592,3,-0.007446289,0.17443848,0.052124023
92321423778206,1,-0.19628906,-9.3515625,-3.0722656
92321387899361,2,199.25,5.3984375,-325.5
92321383030592,3,0.05532837,0.18725586,0.048950195
92321433878206,1,-0.00957489,-9.1640625,-3.1328125
92321397999361,2,200.125,6,-324.5
92321393130592,3,0.15209961,0.21386719,0.05105591
92321443978206,1,0.0143585205,-9.046875,-3.2597656
92321408099361,2,200.125,6,-324.5
92321403230592,3,0.22875977,0.24902344,0.0680542
92321454078206,1,0.028717041,-9.140625,-3.453125
92321418199361,2,199.625,5.3984375,-324.75
92321413330592,3,0.29370117,0.2788086,0.08404541
92321464178206,1,0.01197052,-9.1640625,-3.3691406
92321428299361,2,199.125,6.296875,-325.75
92321423430592,3,0.33618164,0.3190918,0.10321045
92321474278206,1,0.01197052,-9.1640625,-3.3691406
92321438399361,2,199.125,6.296875,-325.75
92321433530592,3,0.296875,0.38183594,0.12548828
92321484378206,1,-0.13879395,-8.9765625,-3.1777344
92321448499361,2,199.625,4.796875,-325.5
92321443630592,3,0.15527344,0.43945312,0.14892578
92321494478206,1,-0.296875,-8.921875,-3.25
92321458599361,2,199.625,4.796875,-325.5
92321453730592,3,0.010635376,0.48632812,0.17553711
92321504578206,1,-0.36132812,-9.1796875,-3.3828125
92321468699361,2,200.625,6.296875,-326
92321463830592,3,0.010635376,0.48632812,0.17553711
92321514678206,1,-0.49316406,-9.421875,-3.2167969
92321478799361,2,200.625,6.296875,-326
92321473930592,3,-0.048950195,0.5371094,0.22131348
92321524778206,1,-0.6152344,-9.5546875,-3.1660156
92321488899361,2,200.375,4.796875,-325.5
92321484030592,3,-0.020217896,0.61083984,0.24902344
92321534878206,1,-0.5957031,-9.4609375,-3.28125
92321498999361,2,200.375,4.796875,-325.5
92321494130592,3,0.061706543,0.68847656,0.25854492
92321544978206,1,-0.4453125,-9.25,-3.3457031
92321509099361,2,199,6.296875,-323.5
92321504230592,3,0.17126465,0.7426758,0.26489258
92321555078206,1,-0.35424805,-9.578125,-3.2460938
92321519199361,2,199,6.296875,-323.5
92321514330592,3,0.3330078,0.7871094,0.25219727
92321565178206,1,-0.42114258,-10.171875,-3.0332031
92321529299361,2,200.5,5.6992188,-326.25
92321524430592,3,0.48095703,0.7871094,0.20324707
92321575278206,1,-0.38305664,-9.9921875,-2.8496094
92321539399361,2,199.25,5.6992188,-326
92321534530592,3,0.5776367,0.7807617,0.15209961
92321585378206,1,-0.35668945,-9.25,-2.6328125
92321549499361,2,199.25,5.6992188,-326
92321544630592,3,0.5307617,0.81152344,0.11810303
92321595478206,1,-0.27270508,-9.109375,-2.75
92321559599361,2,200.375,5.3984375,-323.5
92321554730592,3,0.3010254,0.85009766,0.111694336
92321605578206,1,-0.23693848,-9.40625,-2.875
92321569699361,2,200.375,5.3984375,-323.5
92321564830592,3,0.014892578,0.85839844,0.13513184
92321615678206,1,-0.33496094,-9.546875,-2.390625
92321579799361,2,199.625,6,-324.75
92321574930592,3,-0.13085938,0.8852539,0.17871094
92321625778206,1,-0.7729492,-9.4921875,-1.953125
92321589899361,2,199.625,6,-324.75
92321585030592,3,-0.16918945,0.94384766,0.20959473
92321635878206,1,-0.90722656,-9.1015625,-2.5234375
92321599999361,2,200.625,5.0976562,-323
92321595130592,3,-0.15319824,1.0078125,0.2479248
92321645978206,1,-0.56933594,-8.671875,-3.8867188
92321610099361,2,200.625,5.0976562,-323
92321605230592,3,-0.025527954,1.1445312,0.31811523
92321656078206,1,-0.46923828,-9.0625,-4.5820312
92321620199361,2,199.625,5.6992188,-324.25
92321615330592,3,0.17980957,1.3457031,0.37548828
92321666178206,1,-0.8305664,-10.640625,-3.7402344
92321630299361,2,200.875,4.796875,-323.25
92321625430592,3,0.4116211,1.4179688,0.36499023
92321676278206,1,-1.0458984,-11.046875,-2.640625
92321640399361,2,200.875,4.796875,-323.25
92321635530592,3,0.7011719,1.3916016,0.32128906
92321686378206,1,-0.9526367,-10.140625,-2.03125
92321650499361,2,200.375,6,-323
92321645630592,3,1.0380859,1.4287109,0.2788086
92321696478206,1,-0.76123047,-9.25,-1.9677734
92321660599361,2,200.375,6,-323
92321655730592,3,1.0703125,1.4736328,0.18835449
92321706578206,1,-0.46435547,-8.875,-1.9726562
92321670699361,2,198.625,5.6992188,-323.5
92321665830592,3,0.73828125,1.4257812,0.13720703
92321716678206,1,-0.30151367,-8.796875,-1.5751953
92321680799361,2,198.625,5.6992188,-323.5
92321675930592,3,0.27124023,1.3808594,0.15527344
92321726778206,1,-0.35888672,-8.84375,-2.3515625
92321690899361,2,200,4.796875,-323
92321686030592,3,-0.06915283,1.4169922,0.1809082
92321736878206,1,-0.44750977,-9.078125,-3.0449219
92321700999361,2,200,4.796875,-323
92321696130592,3,-0.25219727,1.4492188,0.22021484
92321746978206,1,-0.63671875,-9.3046875,-2.546875
92321711099361,2,200.125,4.5,-322.75
92321706230592,3,-0.31713867,1.4736328,0.28515625
92321757078206,1,-1.0576172,-10.2734375,-1.5625
92321721199361,2,200,5.3984375,-323
92321716330592,3,-0.22241211,1.5029297,0.31274414
92321767178206,1,-1.2109375,-10.8203125,-1.0507812
92321731299361,2,200,5.3984375,-323
92321726430592,3,-0.048950195,1.4794922,0.27661133
92321777278206,1,-0.93603516,-10.546875,-0.87109375
92321741399361,2,198.375,5.3984375,-322
92321736530592,3,0.23828125,1.4423828,0.23083496
92321787378206,1,-0.6748047,-9.8515625,-1.0908203
92321751499361,2,198.375,5.3984375,-322
92321746630592,3,0.45214844,1.4257812,0.18725586
92321797478206,1,-0.40698242,-9.2734375,-1.8330078
92321761599361,2,199.25,5.0976562,-323
92321756730592,3,0.453125,1.4072266,0.14892578
92321807578206,1,-0.23217773,-9.0390625,-2.5566406
92321771699361,2,199.25,5.0976562,-323
92321766830592,3,0.26586914,1.4140625,0.1574707
92321817678206,1,-0.4260254,-8.8671875,-2.8710938
92321781799361,2,198.125,5.0976562,-319.75
92321776930592,3,0.005317688,1.4755859,0.19677734
92321827778206,1,-1.0292969,-9.2578125,-1.9814453
92321791899361,2,198.125,5.0976562,-319.75
92321787030592,3,-0.23730469,1.5253906,0.26049805
92321837878206,1,-1.5800781,-9.7109375,-1.3710938
92321801999361,2,199.125,3.5996094,-318.5
92321797130592,3,-0.39575195,1.5449219,0.31713867
92321847978206,1,-1.7041016,-10.1953125,-1.3183594
92321812099361,2,198.125,4.1992188,-318.5
92321807230592,3,-0.3371582,1.5537109,0.34692383
92321858078206,1,-1.6279297,-10.5390625,-0.90478516
92321822199361,2,198.125,4.1992188,-318.5
92321817330592,3,-0.12237549,1.5439453,0.3479004
92321868178206,1,-1.453125,-10.421875,-1.1269531
92321832299361,2,199.5,4.1992188,-318.5
92321827430592,3,0.10211182,1.5400391,0.32666016
92321878278206,1,-1.0820312,-9.8203125,-1.9511719
92321842399361,2,199.5,4.1992188,-318.5
92321837530592,3,0.27124023,1.5517578,0.29785156
92321888378206,1,-0.75146484,-8.8828125,-2.7363281
92321852499361,2,199.125,3.5996094,-318
92321847630592,3,0.3190918,1.6337891,0.30541992
92321898478206,1,-0.99560547,-8.4765625,-2.0703125
92321862599361,2,199.125,3.5996094,-318
92321857730592,3,0.22558594,1.7148438,0.34350586
92321908578206,1,-1.5585938,-9.09375,-1.4169922
92321872699361,2,197.75,4.1992188,-318.5
92321867830592,3,0.04574585,1.7294922,0.3618164
92321918678206,1,-1.7304688,-10.0546875,-1.0869141
92321882799361,2,197.75,4.1992188,-318.5
92321877930592,3,0.0063819885,1.6914062,0.3564453
92321928778206,1,-1.5625,-10.3125,-0.90478516
92321892899361,2,198.625,3.5996094,-316.5
92321888030592,3,0.1776123,1.6318359,0.36694336
92321938878206,1,-1.2636719,-9.984375,-1.3115234
92321902999361,2,198.625,3.5996094,-316.5
92321898130592,3,0.39257812,1.5830078,0.36499023
92321948978206,1,-0.9550781,-9.3515625,-1.5605469
92321913099361,2,197.375,4.1992188,-318
92321908230592,3,0.43945312,1.5332031,0.35424805
92321959078206,1,-0.90234375,-8.6484375,-1.1728516
92321923199361,2,196,4.796875,-316.75
92321918330592,3,0.23937988,1.5107422,0.36914062
92321969178206,1,-0.90966797,-8.53125,-1.1005859
92321933299361,2,196,4.796875,-316.75
92321928430592,3,-0.07019043,1.5078125,0.38305664
92321979278206,1,-1.0361328,-9.328125,-0.77783203
92321943399361,2,196.875,3.2988281,-317
92321938530592,3,-0.2722168,1.4921875,0.39257812
92321989378206,1,-1.4121094,-10.2109375,0.10290527
92321953499361,2,196.875,3.2988281,-317
92321948630592,3,-0.24475098,1.4326172,0.4116211
92321999478206,1,-1.5195312,-10.640625,-0.22973633
92321963599361,2,197.75,3.2988281,-316.75
92321958730592,3,0.011703491,1.3720703,0.40649414
92322009578206,1,-1.2255859,-10.4453125,-0.87353516
92321973699361,2,197.75,3.2988281,-316.75
92321968830592,3,0.33935547,1.3046875,0.37451172
92322019678206,1,-0.9501953,-9.765625,-1.359375
92321983799361,2,199,2.0996094,-317
92321978930592,3,0.50097656,1.2841797,0.37768555
92322029778206,1,-0.93115234,-8.8671875,-1.7470703
92321993899361,2,199,2.0996094,-317
92321989030592,3,0.42993164,1.3251953,0.4128418
92322039878206,1,-1.2255859,-8.65625,-1.1845703
92322003999361,2,197.5,3.2988281,-316.5
92321999130592,3,0.2479248,1.4033203,0.4543457
92322049978206,1,-1.8115234,-9.7421875,-0.63427734
92322014099361,2,197.75,2.6992188,-314.25
92322009230592,3,0.0904541,1.4609375,0.46069336
92322060078206,1,-1.9052734,-10.84375,-0.9453125
92322024199361,2,197.75,2.6992188,-314.25
92322019330592,3,0.11383057,1.4589844,0.43310547
92322070178206,1,-1.7255859,-10.78125,-0.7060547
92322034299361,2,199,2.6992188,-315.75
92322029430592,3,0.3798828,1.3935547,0.43823242
92322080278206,1,-1.5654297,-10.03125,-0.5527344
92322044399361,2,199,2.6992188,-315.75
92322039530592,3,0.5810547,1.34375,0.42651367
92322090378206,1,-1.4501953,-9.2890625,-0.9404297
92322054499361,2,197.25,3.2988281,-314
92322049630592,3,0.51171875,1.2958984,0.37451172
92322100478206,1,-1.3095703,-9.1015625,-1.3925781
92322064599361,2,197.25,3.2988281,-314
92322059730592,3,0.2680664,1.2382812,0.35864258
92322110578206,1,-1.1201172,-9.109375,-1.8691406
92322074699361,2,197,1.7998047,-314.25
92322069830592,3,0.0021266937,1.2314453,0.38085938
92322120678206,1,-1.0166016,-9.0546875,-2.3046875
92322084799361,2,197,1.7998047,-314.25
92322079930592,3,-0.1574707,1.3085938,0.42138672
92322130778206,1,-1.2949219,-9.1484375,-2.3378906
92322094899361,2,196.5,2.6992188,-314.5
92322090030592,3,-0.24047852,1.4394531,0.47021484
92322140878206,1,-1.9033203,-9.4375,-1.9033203
92322104999361,2,197.375,2.6992188,-313.75
92322100130592,3,-0.25634766,1.5566406,0.51464844
92322150978206,1,-2.6523438,-10.046875,-0.5410156
92322115099361,2,197.375,2.6992188,-313.75
92322110230592,3,-0.13195801,1.5888672,0.54345703
92322161078206,1,-3.046875,-10.625,0.4140625
92322125199361,2,196.5,1.7998047,-313.5
92322120330592,3,0.15429688,1.5019531,0.5136719
92322171178206,1,-3.046875,-10.625,0.4140625
92322135299361,2,196.5,1.7998047,-313.5
92322130430592,3,0.60839844,1.3447266,0.42333984
92322181278206,1,-2.640625,-11.1484375,0.20349121
92322145399361,2,196.875,2.0996094,-313.5
92322140530592,3,1.0371094,1.1904297,0.31713867
92322191378206,1,-1.8378906,-11.1640625,-0.296875
92322155499361,2,196.875,2.0996094,-313.5
92322150630592,3,1.2460938,1.0566406,0.22338867
92322201478206,1,-1.2636719,-10.5234375,-0.37573242
92322165599361,2,195.5,2.3984375,-313.5
92322160730592,3,1.0888672,0.91064453,0.17346191
92322211578206,1,-1.1201172,-9.3203125,-0.035888672
